"Lat_Species";"reccat";"yer";"mnt";"declat";"declon";"source";"ssn.per";"yer_ssn.per"
"327";"Magallana gigas";"iNaturalist";2021;7;56.7338026077;8.779990488;"iNat";"jul - nov";"2021, jul - nov"
"328";"Magallana gigas";"iNaturalist";2021;7;56.225613747;10.6534321998;"iNat";"jul - nov";"2021, jul - nov"
"329";"Magallana gigas";"iNaturalist";2021;6;55.3481369017;8.463786125;"iNat";"jan - jun";"2021, jan - jun"
"330";"Magallana gigas";"iNaturalist";2021;6;56.2189216667;10.669195;"iNat";"jan - jun";"2021, jan - jun"
"331";"Magallana gigas";"iNaturalist";2021;6;56.2046401224;10.4315279019;"iNat";"jan - jun";"2021, jan - jun"
"332";"Magallana gigas";"iNaturalist";2021;6;56.8680023645;9.205520538;"iNat";"jan - jun";"2021, jan - jun"
"333";"Magallana gigas";"iNaturalist";2021;5;57.4849804314;10.6218370567;"iNat";"jan - jun";"2021, jan - jun"
"334";"Magallana gigas";"iNaturalist";2021;5;53.7033609748;7.8072928637;"iNat";"jan - jun";"2021, jan - jun"
"335";"Magallana gigas";"iNaturalist";2021;5;55.5052778;8.2580556;"iNat";"jan - jun";"2021, jan - jun"
"336";"Magallana gigas";"iNaturalist";2021;5;56.2067116667;10.677225;"iNat";"jan - jun";"2021, jan - jun"
"337";"Magallana gigas";"iNaturalist";2021;5;55.8226858027;10.0274158609;"iNat";"jan - jun";"2021, jan - jun"
"338";"Magallana gigas";"iNaturalist";2021;5;55.716832443;11.681658256;"iNat";"jan - jun";"2021, jan - jun"
"339";"Magallana gigas";"iNaturalist";2021;5;55.344088;8.44033;"iNat";"jan - jun";"2021, jan - jun"
"340";"Magallana gigas";"iNaturalist";2021;5;57.2501029968;12.1069383621;"iNat";"jan - jun";"2021, jan - jun"
"341";"Magallana gigas";"iNaturalist";2021;4;53.7897513737;7.9019842297;"iNat";"jan - jun";"2021, jan - jun"
"342";"Magallana gigas";"iNaturalist";2021;4;55.094375;8.5648166667;"iNat";"jan - jun";"2021, jan - jun"
"343";"Magallana gigas";"iNaturalist";2021;4;55.03595;8.64317;"iNat";"jan - jun";"2021, jan - jun"
"344";"Magallana gigas";"iNaturalist";2021;4;54.3516905704;8.6033050743;"iNat";"jan - jun";"2021, jan - jun"
"345";"Magallana gigas";"iNaturalist";2021;4;54.2901834688;8.6238727007;"iNat";"jan - jun";"2021, jan - jun"
"346";"Magallana gigas";"iNaturalist";2021;4;54.127574;8.8569781;"iNat";"jan - jun";"2021, jan - jun"
"347";"Magallana gigas";"iNaturalist";2021;4;55.7022366667;11.8394966667;"iNat";"jan - jun";"2021, jan - jun"
"348";"Magallana gigas";"iNaturalist";2021;4;55.6554260254;12.5656728745;"iNat";"jan - jun";"2021, jan - jun"
"349";"Magallana gigas";"iNaturalist";2021;3;56.5738282493;8.2883528341;"iNat";"jan - jun";"2021, jan - jun"
"350";"Magallana gigas";"iNaturalist";2017;8;55.3535107048;8.6649699342;"iNat";"jul - nov";"2017, jul - nov"
"351";"Magallana gigas";"iNaturalist";2021;3;55.9399688;12.52313;"iNat";"jan - jun";"2021, jan - jun"
"352";"Magallana gigas";"iNaturalist";2020;12;57.7250137328;12.0440216064;"iNat";"jul - nov";"2020, jul - nov"
"353";"Magallana gigas";"iNaturalist";2020;8;53.7563490017;8.5601896355;"iNat";"jul - nov";"2020, jul - nov"
"354";"Magallana gigas";"iNaturalist";2021;3;53.5949308985;8.0495537145;"iNat";"jan - jun";"2021, jan - jun"
"355";"Magallana gigas";"iNaturalist";2021;2;55.484785;10.556177;"iNat";"jan - jun";"2021, jan - jun"
"356";"Magallana gigas";"iNaturalist";2021;2;55.8271246436;12.5752148606;"iNat";"jan - jun";"2021, jan - jun"
"357";"Magallana gigas";"iNaturalist";2021;2;56.7964968849;9.009948175;"iNat";"jan - jun";"2021, jan - jun"
"358";"Magallana gigas";"iNaturalist";2021;2;56.8467574815;9.2100598097;"iNat";"jan - jun";"2021, jan - jun"
"359";"Magallana gigas";"iNaturalist";2021;2;56.8467574815;9.2100598097;"iNat";"jan - jun";"2021, jan - jun"
"360";"Magallana gigas";"iNaturalist";2021;1;55.917155;11.9033916667;"iNat";"jan - jun";"2021, jan - jun"
"361";"Magallana gigas";"iNaturalist";2021;1;56.5125736996;10.5306612397;"iNat";"jan - jun";"2021, jan - jun"
"362";"Magallana gigas";"iNaturalist";2021;1;53.8919963835;8.6823826134;"iNat";"jan - jun";"2021, jan - jun"
"363";"Magallana gigas";"iNaturalist";2021;1;59.0837315528;10.8469693268;"iNat";"jan - jun";"2021, jan - jun"
"364";"Magallana gigas";"iNaturalist";2021;1;56.210205;10.4798366667;"iNat";"jan - jun";"2021, jan - jun"
"365";"Magallana gigas";"iNaturalist";2020;12;57.3181530477;11.0302912071;"iNat";"jul - nov";"2020, jul - nov"
"366";"Magallana gigas";"iNaturalist";2020;7;56.914061119;12.3938619353;"iNat";"jul - nov";"2020, jul - nov"
"367";"Magallana gigas";"iNaturalist";2020;12;57.2046184073;10.5181385925;"iNat";"jul - nov";"2020, jul - nov"
"368";"Magallana gigas";"iNaturalist";2020;11;56.5130021191;10.5386623275;"iNat";"jul - nov";"2020, jul - nov"
"369";"Magallana gigas";"iNaturalist";2020;11;56.5295120376;10.6726908032;"iNat";"jul - nov";"2020, jul - nov"
"370";"Magallana gigas";"iNaturalist";2020;6;57.6301494404;11.8773968485;"iNat";"jan - jun";"2020, jan - jun"
"371";"Magallana gigas";"iNaturalist";2020;10;58.4427220203;11.5783690254;"iNat";"jul - nov";"2020, jul - nov"
"372";"Magallana gigas";"iNaturalist";2020;10;53.7016991574;8.0318680348;"iNat";"jul - nov";"2020, jul - nov"
"373";"Magallana gigas";"iNaturalist";2020;9;55.1119195;8.55562167;"iNat";"jul - nov";"2020, jul - nov"
"374";"Magallana gigas";"iNaturalist";2020;9;55.0667695;8.528495;"iNat";"jul - nov";"2020, jul - nov"
"375";"Magallana gigas";"iNaturalist";2020;9;55.067375;8.53120333;"iNat";"jul - nov";"2020, jul - nov"
"376";"Magallana gigas";"iNaturalist";2020;9;55.0451;8.45985;"iNat";"jul - nov";"2020, jul - nov"
"377";"Magallana gigas";"iNaturalist";2020;9;55.0447195;8.457625;"iNat";"jul - nov";"2020, jul - nov"
"378";"Magallana gigas";"iNaturalist";2020;9;54.5021440198;8.8254540909;"iNat";"jul - nov";"2020, jul - nov"
"379";"Magallana gigas";"iNaturalist";2020;9;55.9990130591;8.1176136963;"iNat";"jul - nov";"2020, jul - nov"
"380";"Magallana gigas";"iNaturalist";2020;9;56.02422217;10.25636333;"iNat";"jul - nov";"2020, jul - nov"
"381";"Magallana gigas";"iNaturalist";2020;9;56.9743090868;8.9210915565;"iNat";"jul - nov";"2020, jul - nov"
"382";"Magallana gigas";"iNaturalist";2020;9;57.317498699;11.0701131384;"iNat";"jul - nov";"2020, jul - nov"
"383";"Magallana gigas";"iNaturalist";2020;9;55.4869076;8.41139672;"iNat";"jul - nov";"2020, jul - nov"
"384";"Magallana gigas";"iNaturalist";2020;9;53.72187;7.1866216667;"iNat";"jul - nov";"2020, jul - nov"
"385";"Magallana gigas";"iNaturalist";2017;8;54.4812110061;9.0078513698;"iNat";"jul - nov";"2017, jul - nov"
"386";"Magallana gigas";"iNaturalist";2020;9;55.147554;8.486867;"iNat";"jul - nov";"2020, jul - nov"
"387";"Magallana gigas";"iNaturalist";2020;9;53.7079806626;8.0248066632;"iNat";"jul - nov";"2020, jul - nov"
"388";"Magallana gigas";"iNaturalist";2020;8;53.4432690095;8.298134096;"iNat";"jul - nov";"2020, jul - nov"
"389";"Magallana gigas";"iNaturalist";2020;8;54.528138432;8.8715568189;"iNat";"jul - nov";"2020, jul - nov"
"390";"Magallana gigas";"iNaturalist";2020;8;53.4423118527;8.296799697;"iNat";"jul - nov";"2020, jul - nov"
"391";"Magallana gigas";"iNaturalist";2020;8;58.3269233703;11.8257694242;"iNat";"jul - nov";"2020, jul - nov"
"392";"Magallana gigas";"iNaturalist";2020;8;55.5893330696;10.182370171;"iNat";"jul - nov";"2020, jul - nov"
"393";"Magallana gigas";"iNaturalist";2020;8;56.51317167;10.54348333;"iNat";"jul - nov";"2020, jul - nov"
"394";"Magallana gigas";"iNaturalist";2020;8;57.31524667;11.12341117;"iNat";"jul - nov";"2020, jul - nov"
"395";"Magallana gigas";"iNaturalist";2020;8;53.8900933352;8.6555719748;"iNat";"jul - nov";"2020, jul - nov"
"396";"Magallana gigas";"iNaturalist";2020;7;55.6960237166;11.8374181911;"iNat";"jul - nov";"2020, jul - nov"
"397";"Magallana gigas";"iNaturalist";2020;7;58.1797014919;11.4010558961;"iNat";"jul - nov";"2020, jul - nov"
"398";"Magallana gigas";"iNaturalist";2020;7;53.8994280928;8.5577660523;"iNat";"jul - nov";"2020, jul - nov"
"399";"Magallana gigas";"iNaturalist";2020;7;56.5132127204;10.5422752313;"iNat";"jul - nov";"2020, jul - nov"
"400";"Magallana gigas";"iNaturalist";2020;7;56.5685354258;8.7428148463;"iNat";"jul - nov";"2020, jul - nov"
"401";"Magallana gigas";"iNaturalist";2020;7;53.7101922298;7.7944521924;"iNat";"jul - nov";"2020, jul - nov"
"402";"Magallana gigas";"iNaturalist";2020;7;53.7100913234;7.7942954081;"iNat";"jul - nov";"2020, jul - nov"
"403";"Magallana gigas";"iNaturalist";2020;7;55.4076561984;8.3811549191;"iNat";"jul - nov";"2020, jul - nov"
"404";"Magallana gigas";"iNaturalist";2020;7;56.8381172012;8.9692986652;"iNat";"jul - nov";"2020, jul - nov"
"405";"Magallana gigas";"iNaturalist";2020;6;55.5311781068;9.8495241866;"iNat";"jan - jun";"2020, jan - jun"
"406";"Magallana gigas";"iNaturalist";2020;6;58.1538888889;8.24;"iNat";"jan - jun";"2020, jan - jun"
"407";"Magallana gigas";"iNaturalist";2020;5;59.03194046;11.0125694272;"iNat";"jan - jun";"2020, jan - jun"
"408";"Magallana gigas";"iNaturalist";2020;5;56.198511224;10.456081219;"iNat";"jan - jun";"2020, jan - jun"
"409";"Magallana gigas";"iNaturalist";2020;5;55.7041610019;9.5792447652;"iNat";"jan - jun";"2020, jan - jun"
"410";"Magallana gigas";"iNaturalist";2020;5;56.2091063104;10.676529687;"iNat";"jan - jun";"2020, jan - jun"
"411";"Magallana gigas";"iNaturalist";2020;5;56.98504885;10.30561204;"iNat";"jan - jun";"2020, jan - jun"
"412";"Magallana gigas";"iNaturalist";2020;5;56.2930555556;10.3933333333;"iNat";"jan - jun";"2020, jan - jun"
"413";"Magallana gigas";"iNaturalist";2020;4;55.7217117076;12.6131039813;"iNat";"jan - jun";"2020, jan - jun"
"414";"Magallana gigas";"iNaturalist";2020;4;56.8188911321;8.7281465158;"iNat";"jan - jun";"2020, jan - jun"
"415";"Magallana gigas";"iNaturalist";2020;3;56.532325;10.70073333;"iNat";"jan - jun";"2020, jan - jun"
"416";"Magallana gigas";"iNaturalist";2020;4;59.4638536534;10.6571184844;"iNat";"jan - jun";"2020, jan - jun"
"417";"Magallana gigas";"iNaturalist";2020;4;55.2962301443;8.6543811893;"iNat";"jan - jun";"2020, jan - jun"
"419";"Magallana gigas";"iNaturalist";2020;3;56.6570590505;8.7735432946;"iNat";"jan - jun";"2020, jan - jun"
"420";"Magallana gigas";"iNaturalist";2020;3;54.9868201944;8.3709049167;"iNat";"jan - jun";"2020, jan - jun"
"421";"Magallana gigas";"iNaturalist";2020;3;54.9886779722;8.3703880278;"iNat";"jan - jun";"2020, jan - jun"
"422";"Magallana gigas";"iNaturalist";2020;2;58.3814484036;11.6308644877;"iNat";"jan - jun";"2020, jan - jun"
"423";"Magallana gigas";"iNaturalist";2020;2;54.3196585006;8.5844851816;"iNat";"jan - jun";"2020, jan - jun"
"424";"Magallana gigas";"iNaturalist";2020;2;56.2046883333;10.67707;"iNat";"jan - jun";"2020, jan - jun"
"425";"Magallana gigas";"iNaturalist";2020;1;59.4555625599;10.3621019796;"iNat";"jan - jun";"2020, jan - jun"
"426";"Magallana gigas";"iNaturalist";2020;1;55.1530570984;8.5283336639;"iNat";"jan - jun";"2020, jan - jun"
"429";"Magallana gigas";"iNaturalist";2019;12;56.53777;10.7914033333;"iNat";"jul - nov";"2019, jul - nov"
"430";"Magallana gigas";"iNaturalist";2019;11;55.4649020309;10.5654353997;"iNat";"jul - nov";"2019, jul - nov"
"431";"Magallana gigas";"iNaturalist";2019;10;55.01195278;8.42649667;"iNat";"jul - nov";"2019, jul - nov"
"432";"Magallana gigas";"iNaturalist";2019;10;55.111225;8.55551333;"iNat";"jul - nov";"2019, jul - nov"
"433";"Magallana gigas";"iNaturalist";2019;9;54.6391047699;8.6450346068;"iNat";"jul - nov";"2019, jul - nov"
"434";"Magallana gigas";"iNaturalist";2019;9;56.8916555;9.1615826;"iNat";"jul - nov";"2019, jul - nov"
"435";"Magallana gigas";"iNaturalist";2019;9;55.4869332852;9.5352931905;"iNat";"jul - nov";"2019, jul - nov"
"436";"Magallana gigas";"iNaturalist";2019;9;53.7302780151;7.3713889122;"iNat";"jul - nov";"2019, jul - nov"
"437";"Magallana gigas";"iNaturalist";2019;8;58.2830616667;11.6595533333;"iNat";"jul - nov";"2019, jul - nov"
"438";"Magallana gigas";"iNaturalist";2019;8;54.8641541608;8.3676599711;"iNat";"jul - nov";"2019, jul - nov"
"439";"Magallana gigas";"iNaturalist";2019;8;56.81141003;8.98244015;"iNat";"jul - nov";"2019, jul - nov"
"440";"Magallana gigas";"iNaturalist";2019;8;56.8112817826;8.9824649412;"iNat";"jul - nov";"2019, jul - nov"
"441";"Magallana gigas";"iNaturalist";2019;7;58.9944677328;9.6751993905;"iNat";"jul - nov";"2019, jul - nov"
"442";"Magallana gigas";"iNaturalist";2019;7;57.8473968506;11.626709938;"iNat";"jul - nov";"2019, jul - nov"
"443";"Magallana gigas";"iNaturalist";2019;7;56.5580765997;8.295525061;"iNat";"jul - nov";"2019, jul - nov"
"444";"Magallana gigas";"iNaturalist";2019;6;55.2928336215;8.6474497662;"iNat";"jan - jun";"2019, jan - jun"
"445";"Magallana gigas";"iNaturalist";2019;5;53.7604492992;7.6656380193;"iNat";"jan - jun";"2019, jan - jun"
"446";"Magallana gigas";"iNaturalist";2019;6;56.9610666355;10.2841828094;"iNat";"jan - jun";"2019, jan - jun"
"447";"Magallana gigas";"iNaturalist";2019;6;59.0940422276;10.4374139237;"iNat";"jan - jun";"2019, jan - jun"
"448";"Magallana gigas";"iNaturalist";2019;5;56.2640225278;10.3498048889;"iNat";"jan - jun";"2019, jan - jun"
"449";"Magallana gigas";"iNaturalist";2019;5;56.12917538;10.21378226;"iNat";"jan - jun";"2019, jan - jun"
"450";"Magallana gigas";"iNaturalist";2018;7;55.5218895138;8.3542764187;"iNat";"jul - nov";"2018, jul - nov"
"451";"Magallana gigas";"iNaturalist";2019;1;53.7238906757;7.2277278453;"iNat";"jan - jun";"2019, jan - jun"
"452";"Magallana gigas";"iNaturalist";2018;12;55.0116972167;8.42583;"iNat";"jul - nov";"2018, jul - nov"
"453";"Magallana gigas";"iNaturalist";2018;12;55.1087945;8.5551416667;"iNat";"jul - nov";"2018, jul - nov"
"454";"Magallana gigas";"iNaturalist";2018;12;55.1092388333;8.5552833333;"iNat";"jul - nov";"2018, jul - nov"
"455";"Magallana gigas";"iNaturalist";2018;12;55.1094861667;8.5554333333;"iNat";"jul - nov";"2018, jul - nov"
"456";"Magallana gigas";"iNaturalist";2018;12;55.1117361667;8.556055;"iNat";"jul - nov";"2018, jul - nov"
"457";"Magallana gigas";"iNaturalist";2018;12;55.111875;8.55558;"iNat";"jul - nov";"2018, jul - nov"
"458";"Magallana gigas";"iNaturalist";2018;12;55.0891583333;8.5652116667;"iNat";"jul - nov";"2018, jul - nov"
"459";"Magallana gigas";"iNaturalist";2018;10;53.8887560535;8.6510230387;"iNat";"jul - nov";"2018, jul - nov"
"460";"Magallana gigas";"iNaturalist";2018;8;59.0218388333;11.0126861167;"iNat";"jul - nov";"2018, jul - nov"
"461";"Magallana gigas";"iNaturalist";2018;7;54.1269033333;8.8605816667;"iNat";"jul - nov";"2018, jul - nov"
"462";"Magallana gigas";"iNaturalist";2018;7;54.137025;8.8327683333;"iNat";"jul - nov";"2018, jul - nov"
"463";"Magallana gigas";"iNaturalist";2018;5;54.779225;8.30163;"iNat";"jan - jun";"2018, jan - jun"
"464";"Magallana gigas";"iNaturalist";2018;5;58.1687871027;8.2335357741;"iNat";"jan - jun";"2018, jan - jun"
"465";"Magallana gigas";"iNaturalist";2018;3;53.7563094112;7.4922184442;"iNat";"jan - jun";"2018, jan - jun"
"475";"Mnemiopsis leidyi";"iNaturalist";2022;7;55.5801783;12.9344523;"iNat";"jul - nov";"2022, jul - nov"
"476";"Mnemiopsis leidyi";"iNaturalist";2023;7;54.7911191699;9.4209191486;"iNat";"jul - nov";"2023, jul - nov"
"477";"Mnemiopsis leidyi";"iNaturalist";2023;7;54.7911191699;9.4209191486;"iNat";"jul - nov";"2023, jul - nov"
"478";"Mnemiopsis leidyi";"iNaturalist";2023;7;54.3975601669;10.192605047;"iNat";"jul - nov";"2023, jul - nov"
"479";"Mnemiopsis leidyi";"iNaturalist";2023;7;54.3975601669;10.192605047;"iNat";"jul - nov";"2023, jul - nov"
"480";"Mnemiopsis leidyi";"iNaturalist";2023;7;54.3975601669;10.192605047;"iNat";"jul - nov";"2023, jul - nov"
"481";"Mnemiopsis leidyi";"iNaturalist";2023;9;58.1228796271;8.2326888564;"iNat";"jul - nov";"2023, jul - nov"
"482";"Mnemiopsis leidyi";"iNaturalist";2023;9;55.6331844974;12.6770077099;"iNat";"jul - nov";"2023, jul - nov"
"483";"Mnemiopsis leidyi";"iNaturalist";2022;8;59.0887805556;10.2241972222;"iNat";"jul - nov";"2022, jul - nov"
"484";"Mnemiopsis leidyi";"iNaturalist";2023;8;54.1833792997;7.8882987;"iNat";"jul - nov";"2023, jul - nov"
"485";"Mnemiopsis leidyi";"iNaturalist";2023;8;54.1848572;13.3575049997;"iNat";"jul - nov";"2023, jul - nov"
"486";"Mnemiopsis leidyi";"iNaturalist";2023;7;54.4335602519;10.1704863087;"iNat";"jul - nov";"2023, jul - nov"
"487";"Mnemiopsis leidyi";"iNaturalist";2023;7;54.4335602519;10.1704863087;"iNat";"jul - nov";"2023, jul - nov"
"488";"Mnemiopsis leidyi";"iNaturalist";2023;6;58.3709209382;8.6776463026;"iNat";"jan - jun";"2023, jan - jun"
"489";"Mnemiopsis leidyi";"iNaturalist";2023;7;58.0950972452;8.1201289325;"iNat";"jul - nov";"2023, jul - nov"
"490";"Mnemiopsis leidyi";"iNaturalist";2023;8;53.6848992259;7.0117215067;"iNat";"jul - nov";"2023, jul - nov"
"491";"Mnemiopsis leidyi";"iNaturalist";2023;7;54.3917333333;10.1903666667;"iNat";"jul - nov";"2023, jul - nov"
"492";"Mnemiopsis leidyi";"iNaturalist";2023;7;54.7599655975;9.8358532414;"iNat";"jul - nov";"2023, jul - nov"
"493";"Mnemiopsis leidyi";"iNaturalist";2023;7;54.4034005044;10.194209818;"iNat";"jul - nov";"2023, jul - nov"
"494";"Mnemiopsis leidyi";"iNaturalist";2023;7;54.4340919056;10.1704859713;"iNat";"jul - nov";"2023, jul - nov"
"495";"Mnemiopsis leidyi";"iNaturalist";2023;6;55.0133516667;8.429959445;"iNat";"jan - jun";"2023, jan - jun"
"496";"Mnemiopsis leidyi";"iNaturalist";2023;5;55.0286388883;8.4345438883;"iNat";"jan - jun";"2023, jan - jun"
"497";"Mnemiopsis leidyi";"iNaturalist";2023;6;58.0583155513;11.7954459273;"iNat";"jan - jun";"2023, jan - jun"
"498";"Mnemiopsis leidyi";"iNaturalist";2023;6;54.3298912048;10.1489429474;"iNat";"jan - jun";"2023, jan - jun"
"499";"Mnemiopsis leidyi";"iNaturalist";2023;6;57.5937466667;11.9014383333;"iNat";"jan - jun";"2023, jan - jun"
"500";"Mnemiopsis leidyi";"iNaturalist";2023;4;54.4336503075;10.1710295629;"iNat";"jan - jun";"2023, jan - jun"
"501";"Mnemiopsis leidyi";"iNaturalist";2023;4;54.4746747365;9.8400804439;"iNat";"jan - jun";"2023, jan - jun"
"502";"Mnemiopsis leidyi";"iNaturalist";2020;8;55.6082942219;10.6076142937;"iNat";"jul - nov";"2020, jul - nov"
"503";"Mnemiopsis leidyi";"iNaturalist";2021;7;55.4498644851;10.6609484164;"iNat";"jul - nov";"2021, jul - nov"
"504";"Mnemiopsis leidyi";"iNaturalist";2021;6;55.4468834378;10.6686383233;"iNat";"jan - jun";"2021, jan - jun"
"505";"Mnemiopsis leidyi";"iNaturalist";2022;8;54.433801463;10.1712345951;"iNat";"jul - nov";"2022, jul - nov"
"506";"Mnemiopsis leidyi";"iNaturalist";2022;9;56.124710083;10.2186775208;"iNat";"jul - nov";"2022, jul - nov"
"507";"Mnemiopsis leidyi";"iNaturalist";2022;9;58.265721983;11.4553422108;"iNat";"jul - nov";"2022, jul - nov"
"508";"Mnemiopsis leidyi";"iNaturalist";2022;9;58.2515094997;11.4649602997;"iNat";"jul - nov";"2022, jul - nov"
"509";"Mnemiopsis leidyi";"iNaturalist";2022;9;55.5996805115;12.9483755564;"iNat";"jul - nov";"2022, jul - nov"
"510";"Mnemiopsis leidyi";"iNaturalist";2022;8;53.6973105377;7.4150950616;"iNat";"jul - nov";"2022, jul - nov"
"511";"Mnemiopsis leidyi";"iNaturalist";2022;8;55.7091741401;9.6321190149;"iNat";"jul - nov";"2022, jul - nov"
"512";"Mnemiopsis leidyi";"iNaturalist";2022;8;54.4277633333;10.1715283333;"iNat";"jul - nov";"2022, jul - nov"
"513";"Mnemiopsis leidyi";"iNaturalist";2022;8;58.1816711426;8.2904539108;"iNat";"jul - nov";"2022, jul - nov"
"514";"Mnemiopsis leidyi";"iNaturalist";2022;8;53.93350448;11.2668013571;"iNat";"jul - nov";"2022, jul - nov"
"515";"Mnemiopsis leidyi";"iNaturalist";2022;8;53.93350448;11.2668013571;"iNat";"jul - nov";"2022, jul - nov"
"516";"Mnemiopsis leidyi";"iNaturalist";2022;8;53.93350448;11.2668013571;"iNat";"jul - nov";"2022, jul - nov"
"517";"Mnemiopsis leidyi";"iNaturalist";2022;3;54.1834633333;7.8884866667;"iNat";"jan - jun";"2022, jan - jun"
"518";"Mnemiopsis leidyi";"iNaturalist";2019;4;55.4173492848;8.3705349807;"iNat";"jan - jun";"2019, jan - jun"
"519";"Mnemiopsis leidyi";"iNaturalist";2021;9;54.3982431018;10.1936382936;"iNat";"jul - nov";"2021, jul - nov"
"520";"Mnemiopsis leidyi";"iNaturalist";2021;12;55.5251975167;9.7423390573;"iNat";"jul - nov";"2021, jul - nov"
"521";"Mnemiopsis leidyi";"iNaturalist";2021;11;58.674269422;11.2619700283;"iNat";"jul - nov";"2021, jul - nov"
"522";"Mnemiopsis leidyi";"iNaturalist";2021;9;54.4337665418;10.1709534866;"iNat";"jul - nov";"2021, jul - nov"
"523";"Mnemiopsis leidyi";"iNaturalist";2021;10;56.2179761949;10.584791477;"iNat";"jul - nov";"2021, jul - nov"
"524";"Mnemiopsis leidyi";"iNaturalist";2021;9;54.4008118354;10.1919268817;"iNat";"jul - nov";"2021, jul - nov"
"525";"Mnemiopsis leidyi";"iNaturalist";2021;8;57.7441343264;10.6463911765;"iNat";"jul - nov";"2021, jul - nov"
"526";"Mnemiopsis leidyi";"iNaturalist";2021;9;53.750873354;7.4719293345;"iNat";"jul - nov";"2021, jul - nov"
"527";"Mnemiopsis leidyi";"iNaturalist";2021;8;58.3170360273;11.8258879849;"iNat";"jul - nov";"2021, jul - nov"
