Well;replno;smpltp;templvol;QtyID;WellType;Replicate;ThresholddRn;CtdRn;Quantitycopies;RSqdRn;SlopedRn;qpcrno;MONISprojectno;AssayID;speciesabbr;plateno;qpcrrundate
G6;15;MST-2022-073STEX28-12;3uL;QtyorID;Unknown;15;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
H4;16;MST-2022-032STEX28-14;3uL;QtyorID;Unknown;16;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
H5;16;MST-2022-032STEX28-14;3uL;QtyorID;Unknown;16;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
H6;16;MST-2022-032STEX28-14;3uL;QtyorID;Unknown;16;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
A7;17;MST-2022-066STEX28-18;3uL;QtyorID;Unknown;17;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
A8;17;MST-2022-066STEX28-18;3uL;QtyorID;Unknown;17;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
A9;17;MST-2022-066STEX28-18;3uL;QtyorID;Unknown;17;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
B7;18;MST-2022-040STEX28-21;3uL;QtyorID;Unknown;18;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
B8;18;MST-2022-040STEX28-21;3uL;QtyorID;Unknown;18;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
B9;18;MST-2022-040STEX28-21;3uL;QtyorID;Unknown;18;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
C7;19;MST-2022-053STEX29-01;3uL;QtyorID;Unknown;19;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
C8;19;MST-2022-053STEX29-01;3uL;QtyorID;Unknown;19;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
C9;19;MST-2022-053STEX29-01;3uL;QtyorID;Unknown;19;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
D7;20;MST-2022-035STEX29-02;3uL;QtyorID;Unknown;20;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
D8;20;MST-2022-035STEX29-02;3uL;QtyorID;Unknown;20;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
D9;20;MST-2022-035STEX29-02;3uL;QtyorID;Unknown;20;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
E7;21;MST-2022-104STEX29-05;3uL;QtyorID;Unknown;21;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
E8;21;MST-2022-104STEX29-05;3uL;QtyorID;Unknown;21;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
E9;21;MST-2022-104STEX29-05;3uL;QtyorID;Unknown;21;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
F7;22;MST-2022-069STEX29-11;3uL;QtyorID;Unknown;22;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
F8;22;MST-2022-069STEX29-11;3uL;QtyorID;Unknown;22;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
F9;22;MST-2022-069STEX29-11;3uL;QtyorID;Unknown;22;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
G7;23;MST-2021-025STEX29-06;3uL;QtyorID;Unknown;23;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
G8;23;MST-2021-025STEX29-06;3uL;QtyorID;Unknown;23;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
G9;23;MST-2021-025STEX29-06;3uL;QtyorID;Unknown;23;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
H7;24;MST-2022-080STEX29-17;3uL;QtyorID;Unknown;24;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
H8;24;MST-2022-080STEX29-17;3uL;QtyorID;Unknown;24;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
H9;24;MST-2022-080STEX29-17;3uL;QtyorID;Unknown;24;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
A10;25;MST-2022-088STEX29-20;3uL;QtyorID;Unknown;25;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
A11;25;MST-2022-088STEX29-20;3uL;QtyorID;Unknown;25;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
A12;25;MST-2022-088STEX29-20;3uL;QtyorID;Unknown;25;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
B10;26;MST-2022-081STEX29-22;3uL;QtyorID;Unknown;26;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
B11;26;MST-2022-081STEX29-22;3uL;QtyorID;Unknown;26;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
B12;26;MST-2022-081STEX29-22;3uL;QtyorID;Unknown;26;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
C10;27;MST-2022-060STEX29-08;3uL;QtyorID;Unknown;27;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
C11;27;MST-2022-060STEX29-08;3uL;QtyorID;Unknown;27;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
C12;27;MST-2022-060STEX29-08;3uL;QtyorID;Unknown;27;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
D10;28;MST-2022-086STEX29-25;3uL;QtyorID;Unknown;28;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
D11;28;MST-2022-086STEX29-25;3uL;QtyorID;Unknown;28;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
D12;28;MST-2022-086STEX29-25;3uL;QtyorID;Unknown;28;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
E10;29;MST-2022-093STEX29-26;3uL;QtyorID;Unknown;29;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
E11;29;MST-2022-093STEX29-26;3uL;QtyorID;Unknown;29;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
E12;29;MST-2022-093STEX29-26;3uL;QtyorID;Unknown;29;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
F10;30;MST-1040STEX29-27;3uL;QtyorID;Unknown;30;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
F11;30;MST-1040STEX29-27;3uL;QtyorID;Unknown;30;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
F12;30;MST-1040STEX29-27;3uL;QtyorID;Unknown;30;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
G10;31;MST-2022-034STEX28-09;3uL;QtyorID;Unknown;31;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
G11;31;MST-2022-034STEX28-09;3uL;QtyorID;Unknown;31;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
G12;31;MST-2022-034STEX28-09;3uL;QtyorID;Unknown;31;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
H10;32;MST-2022-064STEX27-13;3uL;QtyorID;Unknown;32;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
H11;32;MST-2022-064STEX27-13;3uL;QtyorID;Unknown;32;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
H12;32;MST-2022-064STEX27-13;3uL;QtyorID;Unknown;32;0.0156;NoCt;NoCt;0.959;-4.042;qpcr1001;MONIS6MST2022;AssID28;Homame;plt02;qpcrrundate20230913
A1;01;std1E5;3uL;QtyorID;Standard;1;0.0827;26.37;3.00e+005;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
A2;01;std1E5;3uL;QtyorID;Standard;1;0.0827;26.53;3.00e+005;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
A3;01;std1E5;3uL;QtyorID;Standard;1;0.0827;26.70;3.00e+005;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
B1;02;std1E4;3uL;QtyorID;Standard;2;0.0827;29.67;3.00e+004;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
B2;02;std1E4;3uL;QtyorID;Standard;2;0.0827;29.72;3.00e+004;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
B3;02;std1E4;3uL;QtyorID;Standard;2;0.0827;29.82;3.00e+004;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
C1;03;std1E3;3uL;QtyorID;Standard;3;0.0827;33.35;3.00e+003;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
C2;03;std1E3;3uL;QtyorID;Standard;3;0.0827;34.02;3.00e+003;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
C3;03;std1E3;3uL;QtyorID;Standard;3;0.0827;33.61;3.00e+003;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
D1;04;std1E2;3uL;QtyorID;Standard;4;0.0827;36.48;3.00e+002;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
D2;04;std1E2;3uL;QtyorID;Standard;4;0.0827;37.58;3.00e+002;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
D3;04;std1E2;3uL;QtyorID;Standard;4;0.0827;37.18;3.00e+002;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
E1;05;std1E1;3uL;QtyorID;Standard;5;0.0827;41.04;3.00e+001;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
E2;05;std1E1;3uL;QtyorID;Standard;5;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
E3;05;std1E1;3uL;QtyorID;Standard;5;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
F1;06;std1E0;3uL;QtyorID;Standard;6;0.0827;42.76;3.00e+000;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
F2;06;std1E0;3uL;QtyorID;Standard;6;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
F3;06;std1E0;3uL;QtyorID;Standard;6;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
G1;07;std1E-1;3uL;QtyorID;Standard;7;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
G2;07;std1E-1;3uL;QtyorID;Standard;7;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
G3;07;std1E-1;3uL;QtyorID;Standard;7;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
H1;08;std1ENTC;3uL;QtyorID;NTC;8;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
H2;08;std1ENTC;3uL;QtyorID;NTC;8;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
H3;08;std1ENTC;3uL;QtyorID;NTC;8;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
A4;09;MST-566STEX26-02;3uL;QtyorID;Unknown;9;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
A5;09;MST-566STEX26-02;3uL;QtyorID;Unknown;9;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
A6;09;MST-566STEX26-02;3uL;QtyorID;Unknown;9;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
B4;10;MST-2021-012STEX26-04;3uL;QtyorID;Unknown;10;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
B5;10;MST-2021-012STEX26-04;3uL;QtyorID;Unknown;10;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
B6;10;MST-2021-012STEX26-04;3uL;QtyorID;Unknown;10;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
C4;11;MST-2021-019STEX26-06;3uL;QtyorID;Unknown;11;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
C5;11;MST-2021-019STEX26-06;3uL;QtyorID;Unknown;11;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
C6;11;MST-2021-019STEX26-06;3uL;QtyorID;Unknown;11;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
D4;12;MST-2022-050STEX26-07;3uL;QtyorID;Unknown;12;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
D5;12;MST-2022-050STEX26-07;3uL;QtyorID;Unknown;12;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
D6;12;MST-2022-050STEX26-07;3uL;QtyorID;Unknown;12;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
E4;13;MST-2021-005STEX26-09;3uL;QtyorID;Unknown;13;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
E5;13;MST-2021-005STEX26-09;3uL;QtyorID;Unknown;13;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
E6;13;MST-2021-005STEX26-09;3uL;QtyorID;Unknown;13;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
F4;14;MST-011STEX26-11;3uL;QtyorID;Unknown;14;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
F5;14;MST-011STEX26-11;3uL;QtyorID;Unknown;14;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
F6;14;MST-011STEX26-11;3uL;QtyorID;Unknown;14;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
G4;15;MST-2022-076STEX26-15;3uL;QtyorID;Unknown;15;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
G5;15;MST-2022-076STEX26-15;3uL;QtyorID;Unknown;15;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
G6;15;MST-2022-076STEX26-15;3uL;QtyorID;Unknown;15;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
H4;16;MST-2021-098STEX26-17;3uL;QtyorID;Unknown;16;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
H5;16;MST-2021-098STEX26-17;3uL;QtyorID;Unknown;16;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
H6;16;MST-2021-098STEX26-17;3uL;QtyorID;Unknown;16;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
A7;17;MST-2021-011STEX26-19;3uL;QtyorID;Unknown;17;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
A8;17;MST-2021-011STEX26-19;3uL;QtyorID;Unknown;17;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
A9;17;MST-2021-011STEX26-19;3uL;QtyorID;Unknown;17;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
B7;18;MST-2021-021STEX26-14;3uL;QtyorID;Unknown;18;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
B8;18;MST-2021-021STEX26-14;3uL;QtyorID;Unknown;18;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
B9;18;MST-2021-021STEX26-14;3uL;QtyorID;Unknown;18;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
C7;19;MST-2021-014STEX26-03;3uL;QtyorID;Unknown;19;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
C8;19;MST-2021-014STEX26-03;3uL;QtyorID;Unknown;19;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
C9;19;MST-2021-014STEX26-03;3uL;QtyorID;Unknown;19;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
D7;20;MST-2021-023STEX26-26;3uL;QtyorID;Unknown;20;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
D8;20;MST-2021-023STEX26-26;3uL;QtyorID;Unknown;20;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
D9;20;MST-2021-023STEX26-26;3uL;QtyorID;Unknown;20;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
E7;21;MST-2021-016STEX26-08;3uL;QtyorID;Unknown;21;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
E8;21;MST-2021-016STEX26-08;3uL;QtyorID;Unknown;21;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
E9;21;MST-2021-016STEX26-08;3uL;QtyorID;Unknown;21;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
F7;22;MST-2022-042STEX27-02;3uL;QtyorID;Unknown;22;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
F8;22;MST-2022-042STEX27-02;3uL;QtyorID;Unknown;22;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
F9;22;MST-2022-042STEX27-02;3uL;QtyorID;Unknown;22;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
G7;23;MST-2022-047STEX27-04;3uL;QtyorID;Unknown;23;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
G8;23;MST-2022-047STEX27-04;3uL;QtyorID;Unknown;23;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
G9;23;MST-2022-047STEX27-04;3uL;QtyorID;Unknown;23;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
H7;24;MST-2021-002STEX27-05;3uL;QtyorID;Unknown;24;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
H8;24;MST-2021-002STEX27-05;3uL;QtyorID;Unknown;24;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
H9;24;MST-2021-002STEX27-05;3uL;QtyorID;Unknown;24;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
A10;25;MST-2021-003STEX27-06;3uL;QtyorID;Unknown;25;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
A11;25;MST-2021-003STEX27-06;3uL;QtyorID;Unknown;25;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
A12;25;MST-2021-003STEX27-06;3uL;QtyorID;Unknown;25;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
B10;26;MST-2021-006STEX27-07;3uL;QtyorID;Unknown;26;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
B11;26;MST-2021-006STEX27-07;3uL;QtyorID;Unknown;26;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
B12;26;MST-2021-006STEX27-07;3uL;QtyorID;Unknown;26;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
C10;27;MST-2021-007STEX27-09;3uL;QtyorID;Unknown;27;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
C11;27;MST-2021-007STEX27-09;3uL;QtyorID;Unknown;27;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
C12;27;MST-2021-007STEX27-09;3uL;QtyorID;Unknown;27;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
D10;28;MST-2021-028STEX27-21;3uL;QtyorID;Unknown;28;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
D11;28;MST-2021-028STEX27-21;3uL;QtyorID;Unknown;28;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
D12;28;MST-2021-028STEX27-21;3uL;QtyorID;Unknown;28;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
E10;29;MST-2022-055STEX27-12;3uL;QtyorID;Unknown;29;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
E11;29;MST-2022-055STEX27-12;3uL;QtyorID;Unknown;29;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
E12;29;MST-2022-055STEX27-12;3uL;QtyorID;Unknown;29;0.0827;NoCt;NoCt;0.992;-3.439;qpcr1003;MONIS6MST2022;AssID06;Caraur;plt01;qpcrrundate20230919
